Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
33210.0,669.818,246.5436,171.5082,1.4375,0.71838,33402.0,205.6314,0.80975,0.994265,0.930176,0.834057,0.0074238,0.0051644,0.695651,0.829274,SEKER
29132.0,615.803,229.7031,161.4789,1.4225,0.7112,29360.0,192.5934,0.709156,0.992227,0.96538,0.838445,0.0078849,0.005543,0.70299,0.831927,DERMASON
42717.0,738.414,243.6987,223.1833,1.0919,0.401597,43219.0,233.2155,0.676902,0.988389,0.984498,0.956983,0.0057049,0.0052246,0.915816,0.945872,SEKER
36938.0,738.381,288.6907,162.9104,1.7721,0.825564,37322.0,216.8656,0.752329,0.989715,0.851373,0.751204,0.0078156,0.0044104,0.564308,0.743478,SIRA
56209.0,901.05,378.2553,189.2027,1.9992,0.865911,56479.0,267.5199,0.591888,0.995203,0.869991,0.707247,0.0067295,0.0033661,0.500198,0.703854,HOROZ
34569.0,690.372,276.0022,159.4702,1.7307,0.816188,34960.0,209.7954,0.822585,0.988792,0.911436,0.760122,0.0079842,0.0046131,0.577786,0.751603,SIRA
37869.0,693.243,255.6037,188.6357,1.355,0.6748,38432.0,219.5814,0.709929,0.985337,0.990194,0.85907,0.0067497,0.0049813,0.738001,0.846473,SEKER
26894.0,610.109,240.0269,142.6628,1.6825,0.804198,27123.0,185.0484,0.823467,0.991569,0.907935,0.770949,0.0089248,0.0053046,0.594362,0.764449,DERMASON
64486.0,939.466,358.4459,229.0628,1.5648,0.76917,65435.0,286.5425,0.817682,0.98551,0.918154,0.799402,0.0055585,0.0035521,0.639044,0.787819,BARBUNYA
68913.0,952.326,357.439,245.4773,1.4561,0.726877,69922.0,296.2147,0.712707,0.985578,0.954865,0.828714,0.0051868,0.0035621,0.686767,0.816762,BARBUNYA
84196.0,1047.04,399.7903,268.1462,1.4909,0.741713,85080.0,327.4176,0.719202,0.989617,0.96511,0.818973,0.0047483,0.0031848,0.670717,0.81047,BARBUNYA
49790.0,856.331,360.6531,175.7775,2.0518,0.873186,50398.0,251.783,,0.987942,0.853236,0.698131,0.0072435,0.0035304,0.487387,0.689713,HOROZ
42483.0,749.582,290.3699,186.2843,1.5587,0.767088,43045.0,232.5755,0.750493,0.986946,0.950145,0.800963,0.0068349,0.0043849,0.641542,0.790507,SIRA
47491.0,799.077,302.4193,199.9459,1.5125,0.75025,48356.0,245.9014,0.741825,0.982112,0.93464,0.813114,0.0063679,0.0042102,0.661154,0.798569,SIRA
54804.0,928.17,390.0539,178.8955,2.1803,0.888621,55878.0,264.1569,0.649637,0.980776,0.799408,0.677232,0.0071172,0.0032643,0.458643,0.664213,HOROZ
32598.0,654.804,251.8599,164.7949,1.5283,0.756225,32795.0,203.7284,0.692615,0.993998,0.955388,0.808895,0.0077262,0.0050553,0.654312,0.80404,DERMASON
36394.0,682.048,220.5792,210.0755,1.05,0.304911,37059.0,215.2633,0.816074,0.982055,0.983128,0.9759,0.0060609,0.0057723,0.952381,0.958387,SEKER
70351.0,1017.528,410.6894,218.1069,1.883,0.847325,71460.0,299.2895,0.741981,0.984487,0.853867,0.728749,0.0058377,0.0031002,0.531075,0.717444,CALI
71042.0,1000.244,397.83,227.3656,1.7497,0.820592,72018.0,300.7538,0.794401,0.986441,0.892298,0.755986,0.0056,0.0032005,0.571514,0.745735,CALI
48427.0,791.16,298.3631,206.6578,1.4438,0.721285,49396.0,248.3124,0.694074,0.98038,0.972228,0.832249,0.0061611,0.0042674,0.692639,0.81592,SIRA
45480.0,857.455,361.024,160.3954,2.2508,0.895888,46057.0,240.6379,0.758582,0.987471,0.777328,0.666543,0.0079381,0.0035267,0.444279,0.658191,HOROZ
28974.0,657.652,258.7054,142.6,1.8142,0.834369,29437.0,192.0713,0.700465,0.984294,0.841846,0.742432,0.0089288,0.0049216,0.551206,0.730772,DERMASON
66619.0,971.732,389.8811,217.5582,1.7921,0.829833,67731.0,291.2419,0.756387,0.98358,0.886572,0.747002,0.0058524,0.0032657,0.558012,0.734736,CALI
34165.0,648.123,213.7184,203.5413,1.05,0.304911,34363.0,208.5678,0.794074,0.994258,1.022068,0.9759,0.0062554,0.0059576,0.952381,0.970296,SEKER
93238.0,1088.723,422.5913,280.9194,1.5043,0.747062,94640.0,344.5491,0.795726,0.985181,0.988479,0.815325,0.0045324,0.0030129,0.664754,0.803242,CALI
30827.0,652.229,235.1271,166.9337,1.4085,0.70423,31343.0,198.1177,0.766766,0.983549,0.91064,0.842599,0.0076272,0.0054151,0.709972,0.828737,DERMASON
51251.0,856.029,346.9902,188.0609,1.8451,0.840393,51610.0,255.4511,0.788044,0.993049,0.878897,0.736191,0.0067704,0.0036694,0.541977,0.731074,HOROZ
78016.0,1071.643,450.1738,220.6555,2.0402,0.871635,79077.0,315.1719,0.675356,0.986579,0.853679,0.700112,0.0057703,0.0028283,0.490156,0.690716,CALI
48368.0,806.089,320.2693,192.2864,1.6656,0.799708,48569.0,248.1601,0.74289,0.995852,0.935402,0.774848,0.0066216,0.0039755,0.60039,0.771634,SIRA
64578.0,896.987,295.1772,278.5545,1.0597,0.330844,65205.0,286.7454,0.743341,0.990378,1.008604,0.971435,0.0045709,0.0043135,0.943686,0.962087,BARBUNYA
43821.0,804.738,348.3177,160.184,2.1745,0.887982,44365.0,236.2095,0.74925,0.987747,0.850326,0.678144,0.0079486,0.0036554,0.459879,0.669834,HOROZ
40972.0,763.778,297.5367,175.3319,1.697,0.80793,41291.0,228.4024,0.746622,0.992272,0.882605,0.767645,0.0072619,0.0042793,0.589278,0.761712,SIRA
34786.0,698.254,268.2001,165.139,1.6241,0.787957,35141.0,210.4526,0.747497,0.989884,0.896565,0.784685,0.0077101,0.0047473,0.615731,0.776747,DERMASON
51709.0,860.168,358.0805,183.8633,1.9475,0.858108,51951.0,256.5889,0.813344,0.995344,0.878231,0.716568,0.0069249,0.0035557,0.513469,0.713231,HOROZ
29474.0,633.841,245.0028,153.1709,1.5995,0.78048,29603.0,193.7196,0.721645,0.995651,0.921907,0.790683,0.0083125,0.0051968,0.62518,0.787244,DERMASON
41728.0,737.658,238.7542,222.5312,1.0729,0.362326,42097.0,230.5001,0.722371,0.991251,0.963677,0.965428,0.0057216,0.0053328,0.932052,0.956981,SEKER
42123.0,746.667,278.8796,192.3153,1.4501,0.724191,42521.0,231.5876,0.762264,0.990643,0.94946,0.830421,0.0066206,0.0045656,0.6896,0.822651,DERMASON
39736.0,716.712,258.3683,195.8211,1.3194,0.652354,40338.0,224.931,0.772645,0.985077,0.972096,0.870583,0.0065021,0.004928,0.757914,0.857591,SEKER
30289.0,662.411,271.4688,142.0611,1.9109,0.852145,30747.0,196.3801,0.818122,0.985111,0.867442,0.723398,0.0089626,0.0046902,0.523305,0.712628,DERMASON
43205.0,850.996,348.4385,157.8778,2.207,0.891459,43720.0,234.5436,0.699566,0.988224,0.749708,0.673128,0.0080647,0.0036541,0.453101,0.665201,HOROZ
47793.0,875.18,359.9234,169.0708,2.1288,0.882804,48137.0,246.6831,0.717487,0.992853,0.784123,0.685377,0.0075308,0.0035375,0.469741,0.680478,HOROZ
46908.0,824.538,313.0075,190.8092,1.6404,0.79271,47509.0,244.3864,0.713778,0.987348,0.867026,0.780768,0.0066728,0.0040678,0.609599,0.77089,SIRA
28795.0,610.535,242.0879,151.4425,1.5985,0.780169,29216.0,191.4743,0.745204,0.985581,0.970731,0.790929,0.0084074,0.0052594,0.625568,0.779524,DERMASON
33164.0,658.262,267.8747,157.6308,1.6994,0.808534,33734.0,205.488,0.742823,0.9831,0.961778,0.767105,0.0080774,0.0047531,0.58845,0.754141,DERMASON
33873.0,689.596,273.1484,157.8923,1.73,0.816004,34114.0,207.6729,0.710542,0.99292,0.895098,0.760293,0.008064,0.0046613,0.578046,0.75491,DERMASON
75966.0,1016.338,398.1842,242.9098,1.6392,0.792368,77052.0,311.003,0.754805,0.985907,0.924172,0.781053,0.0052416,0.0031976,0.610044,0.770045,CALI
45863.0,780.523,300.1984,194.5184,1.5433,0.761669,46270.0,241.6487,0.780103,0.991198,0.946014,0.804964,0.0065456,0.0042413,0.647966,0.797878,SIRA
87652.0,1134.807,462.8126,241.1373,1.9193,0.853541,88594.0,334.0679,0.82414,0.989366,0.855314,0.721821,0.0052801,0.0027511,0.521026,0.714145,CALI
43503.0,737.861,248.5625,222.8421,1.1154,0.442996,44101.0,235.3512,0.702395,0.986443,1.004114,0.946849,0.0057136,0.0051224,0.896524,0.934012,SEKER
48785.0,801.097,310.7187,199.9057,1.5543,0.765559,49550.0,249.2277,0.752534,0.98455,0.95526,0.802101,0.0063692,0.0040977,0.643366,0.789708,SIRA
63823.0,963.032,398.8763,203.7259,1.9579,0.859729,64338.0,285.0639,0.754681,0.991991,0.864775,0.714668,0.0062498,0.0031921,0.51075,0.708944,CALI
32983.0,692.461,265.3511,158.2627,1.6766,0.802667,33447.0,204.9273,0.66935,0.98613,0.864387,0.772287,0.0080451,0.0047983,0.596427,0.761576,DERMASON
35157.0,684.281,253.6587,176.4681,1.4374,0.718341,35463.0,211.5719,0.758099,0.991352,0.943511,0.834081,0.0072151,0.0050195,0.695691,0.826868,SEKER
67567.0,935.991,351.0766,245.0438,1.4327,0.716119,68858.0,293.3073,0.707478,0.98125,0.969176,0.835451,0.005196,0.0036267,0.697978,0.819786,BARBUNYA
70572.0,1008.341,405.2241,221.7426,1.8275,0.836996,71576.0,299.7589,0.693213,0.985978,0.872226,0.739736,0.005742,0.0031421,0.54721,0.729363,CALI
58411.0,947.219,397.3181,187.1843,2.1226,0.882069,59184.0,272.7118,0.804032,0.986952,0.818101,0.686381,0.0068021,0.0032046,0.471119,0.677425,HOROZ
26148.0,613.515,246.3039,135.1708,1.8222,0.835956,26694.0,182.4639,0.821608,0.979567,0.872977,0.740808,0.0094195,0.0051694,0.548797,0.725671,DERMASON
52470.0,905.637,367.7076,181.6859,2.0239,0.869403,52959.0,258.471,0.725368,0.990778,0.803924,0.702926,0.0070079,0.0034626,0.494104,0.696443,HOROZ
43727.0,773.454,306.7992,181.4706,1.6906,0.806308,44150.0,235.9556,0.806898,0.990422,0.918525,0.769088,0.0070162,0.0041501,0.591496,0.761721,SIRA
28494.0,635.165,238.8567,151.8875,1.5726,0.771776,28631.0,190.4714,0.706314,0.995197,0.887535,0.79743,0.0083828,0.0053306,0.635894,0.793599,DERMASON
59901.0,921.972,365.1253,208.8817,1.748,0.820196,60278.0,276.1666,0.754836,0.993742,0.885536,0.756361,0.0060955,0.0034871,0.572082,0.751628,CALI
30444.0,633.83,236.8872,163.6327,1.4477,0.723082,30877.0,196.8819,0.766705,0.985991,0.952284,0.831121,0.0077811,0.0053749,0.690762,0.819478,DERMASON
44614.0,749.221,282.7165,200.9233,1.4071,0.703507,45414.0,238.3366,0.779595,0.98238,0.998759,0.843023,0.0063369,0.0045036,0.710688,0.828169,SEKER
85450.0,1084.98,429.979,253.0319,1.6993,0.808515,86411.0,329.846,0.621833,0.988877,0.912177,0.767121,0.0050319,0.0029612,0.588475,0.758588,CALI
40077.0,722.19,282.0639,180.9089,1.5591,0.767227,40588.0,225.8935,0.677687,0.987413,0.965616,0.800859,0.007038,0.004514,0.641376,0.790779,SIRA
31394.0,657.846,251.1724,159.1439,1.5783,0.773657,31791.0,199.9314,0.775392,0.987537,0.91162,0.795993,0.0080006,0.0050692,0.633604,0.786072,DERMASON
67538.0,990.081,393.9906,218.2597,1.8051,0.832535,68019.0,293.2444,0.729468,0.992937,0.8658,0.744293,0.0058336,0.0032316,0.553972,0.739036,CALI
191017.0,1614.383,598.4146,406.425,1.4724,0.733981,192391.0,493.1639,0.747348,0.992859,0.921021,0.824117,0.0031328,0.0021277,0.67917,0.818233,BOMBAY
32780.0,668.19,269.141,155.0742,1.7356,0.817322,32945.0,204.2959,0.683626,0.99498,0.922612,0.759066,0.0082105,0.0047308,0.576182,0.755256,DERMASON
84341.0,1073.656,433.8678,247.5088,1.7529,0.821318,85238.0,327.6982,0.765547,0.989471,0.919428,0.755295,0.0051442,0.0029346,0.57047,0.747343,CALI
42738.0,760.106,292.8543,185.8105,1.5761,0.772938,43140.0,233.2711,0.792075,0.990665,0.929551,0.796543,0.0068524,0.0043477,0.634481,0.789107,SIRA
70825.0,1006.613,396.3523,227.5166,1.7421,0.818837,71469.0,300.2944,0.754884,0.990979,0.878354,0.757645,0.0055962,0.0032124,0.574026,0.750811,CALI
46447.0,786.497,307.5007,192.3169,1.5989,0.780289,47326.0,243.1822,0.818036,0.981416,0.94356,0.790835,0.0066205,0.0041406,0.625419,0.776137,SIRA
44996.0,790.453,310.5526,184.4809,1.6834,0.804435,45608.0,239.3554,0.761595,0.986578,0.90497,0.77074,0.0069017,0.0040999,0.594041,0.760396,DERMASON
54863.0,913.749,374.6588,186.4453,2.0095,0.867384,55148.0,264.2979,0.741204,0.994829,0.825721,0.705436,0.006829,0.0033984,0.49764,0.701788,HOROZ
49203.0,884.071,372.1944,168.3179,2.2113,0.891901,50204.0,250.2938,0.707919,0.980067,0.79109,0.672481,0.0075645,0.0034209,0.452231,0.659077,HOROZ
47523.0,770.403,280.2649,215.8974,1.2981,0.637642,48122.0,245.9847,0.688716,0.987563,1.006191,0.877686,0.0058974,0.004543,0.770333,0.86677,SIRA
44290.0,785.454,310.8186,181.4281,1.7132,0.811962,44671.0,237.4684,0.810817,0.991456,0.902132,0.76401,0.0070179,0.0040964,0.583711,0.757482,SIRA
174224.0,1522.814,597.4321,371.3046,1.609,0.783413,177000.0,470.9876,0.617825,0.984316,0.944115,0.788353,0.0034291,0.0021312,0.621501,0.775989,BOMBAY
51493.0,896.034,381.7362,171.7492,2.2226,0.893071,52005.0,256.0525,0.704153,0.990151,0.805951,0.670758,0.0074134,0.0033354,0.449916,0.664151,HOROZ
66027.0,928.481,348.3796,241.3114,1.4437,0.721257,67037.0,289.9447,0.737654,0.984935,0.962464,0.832267,0.0052763,0.0036547,0.692668,0.819729,BARBUNYA
33255.0,666.097,247.6118,170.998,1.448,0.723248,33832.0,205.7696,0.751079,0.982942,0.941861,0.831017,0.0074459,0.0051421,0.690589,0.816842,DERMASON
81935.0,1102.59,450.2174,231.718,1.943,0.857382,82393.0,322.9915,0.738906,0.994451,0.846942,0.717412,0.0054948,0.0028281,0.51468,0.713432,CALI
72724.0,1046.638,409.1317,226.3218,1.8077,0.833064,73802.0,304.295,0.802906,0.9854,0.834251,0.743758,0.0056258,0.0031121,0.553176,0.732899,CALI
29377.0,635.703,239.0976,156.4356,1.5284,0.756257,29699.0,193.3995,0.861725,0.989128,0.913487,0.808873,0.0081391,0.0053252,0.654275,0.800079,DERMASON
51489.0,854.375,346.3146,189.3027,1.8294,0.83738,52278.0,256.0435,0.76858,0.98491,0.886402,0.739338,0.0067259,0.0036765,0.54662,0.728181,HOROZ
25494.0,588.341,217.9537,148.9301,1.4635,0.730128,25814.0,180.1662,0.835418,0.987607,0.925526,0.826626,0.0085492,0.0058418,0.683311,0.816382,DERMASON
31654.0,671.496,261.895,153.8888,1.7018,0.809153,32145.0,200.7553,0.733474,0.984718,0.882158,0.766549,0.0082738,0.0048616,0.587597,0.754834,DERMASON
33565.0,675.665,249.4618,171.3136,1.4562,0.72691,33933.0,206.7273,0.761102,0.989139,0.923917,0.828693,0.0074322,0.0051039,0.686733,0.819693,DERMASON
46682.0,834.987,335.1598,177.3412,1.8899,0.848544,47047.0,243.7984,0.702061,0.992256,0.841399,0.727409,0.0071796,0.0037989,0.529124,0.721777,HOROZ
45722.0,862.289,353.384,164.7372,2.1451,0.884695,46320.0,241.2788,0.754708,0.987093,0.772738,0.682767,0.0077289,0.003603,0.466171,0.673954,HOROZ
30219.0,634.305,250.1195,153.8325,1.6259,0.788499,30632.0,196.1543,0.745801,0.986538,0.943841,0.784242,0.0082768,0.0050905,0.615036,0.773685,DERMASON
44483.0,774.316,306.9328,184.5267,1.6634,0.799102,45128.0,237.9859,0.74742,0.985707,0.932322,0.775368,0.0069,0.0041483,0.601196,0.764286,SIRA
35161.0,734.711,310.5649,144.1516,2.1544,0.885752,35516.0,211.5855,0.737514,0.990005,0.818537,0.681292,0.0088326,0.0040998,0.464159,0.674483,HOROZ
51210.0,887.324,369.7737,176.3296,2.0971,0.87898,52034.0,255.3469,0.754608,0.98416,0.817329,0.690549,0.0072208,0.0034433,0.476858,0.679611,HOROZ
31009.0,643.303,230.9283,170.9726,1.3507,0.672199,31470.0,198.7018,0.758524,0.985375,0.941614,0.860448,0.007447,0.0055136,0.740371,0.847864,DERMASON
53413.0,950.08,410.9647,165.4835,2.4834,0.915345,53994.0,260.7832,0.775006,0.989253,0.743599,0.634564,0.0076941,0.0030982,0.402671,0.627744,HOROZ
46514.0,828.688,335.1239,176.7198,1.8964,0.849663,47604.0,243.3578,0.707591,0.977088,0.851154,0.726173,0.0072048,0.0037993,0.527327,0.709535,SIRA
32554.0,669.039,261.7184,158.3748,1.6525,0.796123,33051.0,203.5917,0.782016,0.98499,0.91394,0.777904,0.0080394,0.0048649,0.605134,0.766227,DERMASON
40983.0,744.178,282.3761,184.793,1.5281,0.75613,41552.0,228.4319,0.719735,0.98631,0.929949,0.808963,0.0068901,0.004509,0.654421,0.797888,SIRA
71920.0,995.799,389.5386,235.0765,1.6571,0.797382,72523.0,302.6077,0.587311,0.991682,0.911416,0.776836,0.0054163,0.0032686,0.603474,0.770374,CALI
43918.0,759.012,303.2155,184.4156,1.6442,0.793784,44546.0,236.4692,0.696216,0.985902,0.957968,0.779872,0.0069042,0.0041991,0.6082,0.768877,SIRA
49395.0,858.417,368.3816,170.7242,2.1578,0.886126,49811.0,250.7821,0.742248,0.991658,0.842357,0.680767,0.0074579,0.0034563,0.463444,0.675088,HOROZ
30832.0,656.971,264.4765,148.4287,1.7818,0.827669,30910.0,198.131,0.811821,0.99746,0.897662,0.749144,0.0085781,0.0048142,0.561217,0.747241,DERMASON
29689.0,625.149,242.322,155.9965,1.5534,0.76523,29982.0,194.4258,0.716226,0.990245,0.954642,0.802345,0.008162,0.0052543,0.643757,0.794518,DERMASON
43879.0,808.497,341.8884,163.4103,2.0922,0.878379,44364.0,236.3643,,0.989062,0.843542,0.691349,0.0077917,0.0037241,0.477964,0.683787,HOROZ
40426.0,723.036,264.52,194.5849,1.3594,0.6774,40721.0,226.8735,0.788312,0.992757,0.971735,0.85768,0.0065434,0.0048134,0.735615,0.851468,SEKER
135049.0,1315.193,492.4042,349.2042,1.4101,0.705026,136541.0,414.6681,0.729962,0.98907,0.98112,0.842129,0.0036461,0.0025858,0.709182,0.832925,BOMBAY
42671.0,748.05,289.7105,187.5315,1.5449,0.76223,43201.0,233.0876,0.767123,0.987718,0.958245,0.804554,0.0067895,0.0043949,0.647306,0.794672,SIRA
44301.0,745.28,281.3796,200.4607,1.4037,0.701753,45179.0,237.4985,0.816028,0.980558,1.002266,0.84405,0.0063516,0.004525,0.712421,0.82764,SIRA
33300.0,690.402,271.6904,156.0551,1.741,0.818585,33801.0,205.9094,0.77849,0.985185,0.877905,0.757883,0.0081589,0.0046864,0.574386,0.746655,DERMASON
68542.0,978.567,361.7934,241.217,1.4999,0.745303,69095.0,295.4162,0.712517,0.991996,0.899471,0.816533,0.0052784,0.0035192,0.666726,0.809997,BARBUNYA
34835.0,661.978,229.6607,193.1258,1.1892,0.541163,35152.0,210.6025,0.722175,0.990995,0.998941,0.917016,0.0065928,0.005544,0.840918,0.908758,SEKER
38864.0,717.803,259.9681,190.3434,1.3658,0.681112,39402.0,222.4482,0.767696,0.986358,0.947866,0.855675,0.0066892,0.0048977,0.73218,0.844002,SEKER
31959.0,650.851,238.0037,170.9678,1.3921,0.695691,32478.0,201.72,0.737011,0.984019,0.948056,0.84755,0.0074472,0.0053497,0.718341,0.834005,DERMASON
32711.0,649.684,244.9412,170.0371,1.4405,0.719786,33037.0,204.0811,0.741469,0.990144,0.973871,0.833184,0.007488,0.0051981,0.694196,0.824972,SEKER
38533.0,717.806,259.5424,189.0335,1.373,0.685223,38964.0,221.4999,0.763501,0.988941,0.939794,0.853425,0.0067355,0.0049057,0.728334,0.843987,SEKER
76383.0,1044.192,431.5865,225.3393,1.9153,0.852873,77011.0,311.8547,0.704798,0.991841,0.880327,0.722578,0.0056503,0.0029501,0.522118,0.716682,CALI
79714.0,1091.411,444.0409,228.5726,1.9427,0.857337,80499.0,318.5837,0.677927,0.990254,0.840949,0.717465,0.0055704,0.0028674,0.514756,0.710472,CALI
83779.0,1067.798,409.8387,260.2754,1.5746,0.772456,84545.0,326.6052,0.674121,0.990944,0.923352,0.796911,0.0048919,0.0031067,0.635068,0.789695,BARBUNYA
50820.0,839.531,329.1234,196.6004,1.6741,0.801984,51539.0,254.3733,0.71753,0.986052,0.906086,0.772881,0.0064763,0.0038686,0.597346,0.762101,SIRA
177506.0,1570.469,576.2547,392.202,1.4693,0.73265,179427.0,475.4032,0.764408,0.989299,0.904409,0.824988,0.0032464,0.0022095,0.680605,0.81616,BOMBAY
43749.0,755.983,264.5536,210.5525,1.2565,0.605457,44286.0,236.0136,0.655099,0.987876,0.961945,0.89212,0.0060471,0.0048128,0.795878,0.881304,SEKER
42520.0,780.247,293.7209,184.3205,1.5935,0.778587,42762.0,232.6774,0.694016,0.994357,0.877695,0.792172,0.0069077,0.0043349,0.627536,0.787701,SIRA
76503.0,1015.39,389.2163,250.263,1.5552,0.765873,77303.0,312.1001,0.76512,0.989655,0.932441,0.801868,0.0050876,0.0032713,0.642992,0.793573,CALI
51461.0,829.151,332.9094,196.8183,1.6915,0.80652,52325.0,255.974,0.739086,0.983502,0.940642,0.7689,0.0064691,0.0038246,0.591207,0.756215,HOROZ
39379.0,744.67,283.8406,176.6456,1.6068,0.782746,39910.0,223.9178,0.780559,0.98671,0.89238,0.788886,0.0072079,0.0044858,0.622341,0.778402,DERMASON
49250.0,809.952,285.2179,219.8564,1.2973,0.637033,49809.0,250.4136,,0.988781,0.943402,0.877973,0.0057912,0.0044641,0.770837,0.868123,SEKER
29480.0,641.403,251.0398,149.5209,1.679,0.803276,29906.0,193.7414,0.741579,0.985771,0.900498,0.771755,0.0085155,0.0050719,0.595606,0.760774,DERMASON
79201.0,1017.891,415.6642,242.6045,1.7133,0.812002,79731.0,317.5563,0.779782,0.993351,0.960592,0.763973,0.0052482,0.0030631,0.583655,0.758893,CALI
72151.0,998.95,396.7578,231.54,1.7136,0.812055,73521.0,303.0929,0.783636,0.981366,0.908581,0.763924,0.005499,0.0032091,0.58358,0.749689,CALI
47554.0,827.948,352.5912,171.7202,2.0533,0.873389,48222.0,246.063,0.791721,0.986146,0.871739,0.697871,0.0074146,0.0036111,0.487023,0.688203,HOROZ
195407.0,1601.11,572.4575,434.6164,1.3172,0.650844,198411.0,498.798,0.697162,0.984857,0.95787,0.871327,0.0029296,0.0022242,0.759212,0.858133,BOMBAY
23323.0,566.366,217.2631,136.6792,1.5896,0.777328,23512.0,172.3234,0.725247,0.99195,0.913678,0.793155,0.0093155,0.0058604,0.629095,0.78677,DERMASON
47330.0,821.726,325.3643,185.2143,1.7567,0.822163,47644.0,245.4834,0.717658,0.993396,0.880826,0.754488,0.0068744,0.0039133,0.569252,0.749505,BARBUNYA
69824.0,1009.83,384.3497,231.3058,1.6617,0.798639,70606.0,298.1649,0.840628,0.988925,0.860432,0.775765,0.0055046,0.0033127,0.601811,0.767173,CALI
52724.0,867.532,352.8758,190.2391,1.8549,0.842235,53241.0,259.0961,0.720815,0.990289,0.88034,0.734242,0.0066928,0.0036082,0.539111,0.727111,HOROZ
43491.0,766.58,297.028,186.4304,1.5932,0.778494,43862.0,235.3191,0.80973,0.991562,0.930034,0.792245,0.0068296,0.0042866,0.627652,0.785561,SIRA
66073.0,917.876,351.3716,239.4241,1.4676,0.731913,67104.0,290.0463,0.80771,0.984631,0.985521,0.825469,0.0053179,0.0036236,0.681399,0.812782,BARBUNYA
42439.0,756.505,295.0151,183.1592,1.6107,0.783932,42575.0,232.4537,0.794689,0.996808,0.931857,0.787938,0.0069515,0.0043158,0.620847,0.785424,SIRA
89336.0,1145.702,464.9638,244.6351,1.9006,0.850399,90253.0,337.2632,0.828243,0.989848,0.855253,0.725354,0.0052046,0.0027384,0.526138,0.71799,CALI
30838.0,651.09,254.9263,154.0215,1.6551,0.796848,31120.0,198.1518,0.797139,0.990945,0.914143,0.77729,0.0082666,0.0049945,0.60418,0.770252,DERMASON
33734.0,669.007,260.8574,164.6567,1.5842,0.775609,34135.0,207.2485,0.673525,0.988257,0.947156,0.79449,0.0077327,0.004881,0.631214,0.78516,SIRA
55962.0,938.238,392.791,181.4027,2.1653,0.886968,56997.0,266.9332,0.724398,0.981851,0.798874,0.679581,0.0070189,0.0032415,0.46183,0.667247,HOROZ
51053.0,886.096,370.5266,175.4342,2.1121,0.880809,51424.0,254.9569,0.749428,0.992792,0.817093,0.688093,0.0072576,0.0034363,0.473473,0.683134,HOROZ
59621.0,876.82,328.7135,230.9348,1.4234,0.711643,60358.0,275.5202,0.680854,0.987786,0.974509,0.838177,0.0055134,0.0038734,0.702541,0.82794,BARBUNYA
51539.0,874.32,347.4191,188.882,1.8393,0.839298,51889.0,256.1664,0.614194,0.993244,0.847234,0.737341,0.0067409,0.0036649,0.543672,0.73236,HOROZ
